"  Pendulum"
"MEA_ANGLE_1: VARIABLE_CLASS/1"

"Time      "	"MEA_ANGLE_1.Q"
1.941000e+00	2.859560e+01
1.942000e+00	2.862326e+01
1.943000e+00	2.865065e+01
1.944000e+00	2.867776e+01
1.945000e+00	2.870461e+01
1.946000e+00	2.873119e+01
1.947000e+00	2.875749e+01
1.948000e+00	2.878353e+01
1.949000e+00	2.880930e+01
1.950000e+00	2.883479e+01
1.951000e+00	2.886002e+01
1.952000e+00	2.888497e+01
1.953000e+00	2.890965e+01
1.954000e+00	2.893406e+01
1.955000e+00	2.895820e+01
1.956000e+00	2.898207e+01
1.957000e+00	2.900566e+01
1.958000e+00	2.902898e+01
1.959000e+00	2.905203e+01
1.960000e+00	2.907481e+01
1.961000e+00	2.909731e+01
1.962000e+00	2.911954e+01
1.963000e+00	2.914149e+01
1.964000e+00	2.916318e+01
1.965000e+00	2.918459e+01
1.966000e+00	2.920572e+01
1.967000e+00	2.922658e+01
1.968000e+00	2.924717e+01
1.969000e+00	2.926748e+01
1.970000e+00	2.928752e+01
1.971000e+00	2.930728e+01
1.972000e+00	2.932677e+01
1.973000e+00	2.934598e+01
1.974000e+00	2.936492e+01
1.975000e+00	2.938358e+01
1.976000e+00	2.940196e+01
1.977000e+00	2.942007e+01
1.978000e+00	2.943791e+01
1.979000e+00	2.945546e+01
1.980000e+00	2.947275e+01
1.981000e+00	2.948975e+01
1.982000e+00	2.950648e+01
1.983000e+00	2.952293e+01
1.984000e+00	2.953910e+01
1.985000e+00	2.955500e+01
1.986000e+00	2.957062e+01
1.987000e+00	2.958597e+01
1.988000e+00	2.960103e+01
1.989000e+00	2.961582e+01
1.990000e+00	2.963033e+01
1.991000e+00	2.964456e+01
1.992000e+00	2.965852e+01
1.993000e+00	2.967219e+01
1.994000e+00	2.968559e+01
1.995000e+00	2.969871e+01
1.996000e+00	2.971156e+01
1.997000e+00	2.972412e+01
1.998000e+00	2.973640e+01
1.999000e+00	2.974841e+01
2.000000e+00	2.976014e+01
2.001000e+00	2.977159e+01
2.002000e+00	2.978276e+01
2.003000e+00	2.979365e+01
2.004000e+00	2.980426e+01
2.005000e+00	2.981459e+01
2.006000e+00	2.982464e+01
2.007000e+00	2.983442e+01
2.008000e+00	2.984391e+01
2.009000e+00	2.985312e+01
2.010000e+00	2.986206e+01
2.011000e+00	2.987071e+01
2.012000e+00	2.987909e+01
2.013000e+00	2.988718e+01
2.014000e+00	2.989500e+01
2.015000e+00	2.990253e+01
2.016000e+00	2.990979e+01
2.017000e+00	2.991676e+01
2.018000e+00	2.992345e+01
2.019000e+00	2.992987e+01
2.020000e+00	2.993600e+01
2.021000e+00	2.994186e+01
2.022000e+00	2.994743e+01
2.023000e+00	2.995272e+01
2.024000e+00	2.995773e+01
2.025000e+00	2.996246e+01
2.026000e+00	2.996691e+01
2.027000e+00	2.997108e+01
2.028000e+00	2.997497e+01
2.029000e+00	2.997858e+01
2.030000e+00	2.998191e+01
2.031000e+00	2.998496e+01
2.032000e+00	2.998772e+01
2.033000e+00	2.999021e+01
2.034000e+00	2.999241e+01
2.035000e+00	2.999434e+01
2.036000e+00	2.999598e+01
2.037000e+00	2.999734e+01
2.038000e+00	2.999842e+01
2.039000e+00	2.999922e+01
2.040000e+00	2.999974e+01
2.041000e+00	2.999998e+01
2.042000e+00	2.999994e+01
2.043000e+00	2.999961e+01
2.044000e+00	2.999901e+01
2.045000e+00	2.999812e+01
2.046000e+00	2.999696e+01
2.047000e+00	2.999551e+01
2.048000e+00	2.999378e+01
2.049000e+00	2.999177e+01
2.050000e+00	2.998948e+01
2.051000e+00	2.998691e+01
2.052000e+00	2.998406e+01
2.053000e+00	2.998093e+01
2.054000e+00	2.997751e+01
2.055000e+00	2.997382e+01
2.056000e+00	2.996984e+01
2.057000e+00	2.996559e+01
2.058000e+00	2.996105e+01
2.059000e+00	2.995623e+01
2.060000e+00	2.995114e+01
2.061000e+00	2.994576e+01
2.062000e+00	2.994010e+01
2.063000e+00	2.993416e+01
2.064000e+00	2.992794e+01
2.065000e+00	2.992144e+01
2.066000e+00	2.991466e+01
2.067000e+00	2.990760e+01
2.068000e+00	2.990026e+01
2.069000e+00	2.989264e+01
2.070000e+00	2.988474e+01
2.071000e+00	2.987656e+01
2.072000e+00	2.986810e+01
2.073000e+00	2.985936e+01
2.074000e+00	2.985034e+01
2.075000e+00	2.984104e+01
2.076000e+00	2.983147e+01
2.077000e+00	2.982161e+01
2.078000e+00	2.981147e+01
2.079000e+00	2.980105e+01
2.080000e+00	2.979036e+01
2.081000e+00	2.977938e+01
2.082000e+00	2.976813e+01
2.083000e+00	2.975659e+01
2.084000e+00	2.974478e+01
2.085000e+00	2.973269e+01
2.086000e+00	2.972032e+01
2.087000e+00	2.970767e+01
2.088000e+00	2.969474e+01
2.089000e+00	2.968154e+01
2.090000e+00	2.966805e+01
2.091000e+00	2.965429e+01
2.092000e+00	2.964025e+01
2.093000e+00	2.962594e+01
2.094000e+00	2.961134e+01
2.095000e+00	2.959647e+01
2.096000e+00	2.958132e+01
2.097000e+00	2.956589e+01
2.098000e+00	2.955018e+01
2.099000e+00	2.953420e+01
2.100000e+00	2.951794e+01
2.101000e+00	2.950141e+01
2.102000e+00	2.948460e+01
2.103000e+00	2.946751e+01
2.104000e+00	2.945014e+01
2.105000e+00	2.943250e+01
2.106000e+00	2.941458e+01
2.107000e+00	2.939639e+01
2.108000e+00	2.937792e+01
2.109000e+00	2.935917e+01
2.110000e+00	2.934015e+01
2.111000e+00	2.932086e+01
2.112000e+00	2.930128e+01
2.113000e+00	2.928144e+01
2.114000e+00	2.926132e+01
2.115000e+00	2.924092e+01
2.116000e+00	2.922025e+01
2.117000e+00	2.919931e+01
2.118000e+00	2.917809e+01
2.119000e+00	2.915660e+01
2.120000e+00	2.913483e+01
2.121000e+00	2.911279e+01
2.122000e+00	2.909048e+01
2.123000e+00	2.906789e+01
2.124000e+00	2.904503e+01
2.125000e+00	2.902190e+01
2.126000e+00	2.899849e+01
2.127000e+00	2.897482e+01
2.128000e+00	2.895087e+01
2.129000e+00	2.892665e+01
2.130000e+00	2.890215e+01
2.131000e+00	2.887739e+01
2.132000e+00	2.885235e+01
2.133000e+00	2.882705e+01
2.134000e+00	2.880147e+01
2.135000e+00	2.877562e+01
2.136000e+00	2.874950e+01
2.137000e+00	2.872311e+01
2.138000e+00	2.869645e+01
2.139000e+00	2.866952e+01
2.140000e+00	2.864232e+01
2.141000e+00	2.861486e+01
2.142000e+00	2.858712e+01
2.143000e+00	2.855911e+01
2.144000e+00	2.853084e+01
2.145000e+00	2.850230e+01
2.146000e+00	2.847348e+01
2.147000e+00	2.844440e+01
2.148000e+00	2.841506e+01
2.149000e+00	2.838544e+01
2.150000e+00	2.835556e+01
2.151000e+00	2.832542e+01
2.152000e+00	2.829500e+01
2.153000e+00	2.826432e+01
2.154000e+00	2.823337e+01
2.155000e+00	2.820216e+01
2.156000e+00	2.817068e+01
2.157000e+00	2.813894e+01
2.158000e+00	2.810693e+01
2.159000e+00	2.807466e+01
2.160000e+00	2.804212e+01
2.161000e+00	2.800932e+01
2.162000e+00	2.797625e+01
2.163000e+00	2.794292e+01
2.164000e+00	2.790933e+01
2.165000e+00	2.787547e+01
2.166000e+00	2.784135e+01
2.167000e+00	2.780697e+01
2.168000e+00	2.777233e+01
2.169000e+00	2.773743e+01
2.170000e+00	2.770226e+01
2.171000e+00	2.766683e+01
2.172000e+00	2.763114e+01
2.173000e+00	2.759520e+01
2.174000e+00	2.755899e+01
2.175000e+00	2.752252e+01
2.176000e+00	2.748579e+01
2.177000e+00	2.744880e+01
2.178000e+00	2.741155e+01
2.179000e+00	2.737405e+01
2.180000e+00	2.733628e+01
2.181000e+00	2.729826e+01
2.182000e+00	2.725998e+01
2.183000e+00	2.722145e+01
2.184000e+00	2.718265e+01
2.185000e+00	2.714360e+01
2.186000e+00	2.710429e+01
2.187000e+00	2.706473e+01
2.188000e+00	2.702491e+01
2.189000e+00	2.698484e+01
2.190000e+00	2.694451e+01
2.191000e+00	2.690392e+01
2.192000e+00	2.686309e+01
2.193000e+00	2.682200e+01
2.194000e+00	2.678065e+01
2.195000e+00	2.673905e+01
2.196000e+00	2.669720e+01
2.197000e+00	2.665510e+01
2.198000e+00	2.661274e+01
2.199000e+00	2.657013e+01
2.200000e+00	2.652727e+01
2.201000e+00	2.648416e+01
2.202000e+00	2.644080e+01
2.203000e+00	2.639719e+01
2.204000e+00	2.635333e+01
2.205000e+00	2.630922e+01
2.206000e+00	2.626486e+01
2.207000e+00	2.622026e+01
2.208000e+00	2.617540e+01
2.209000e+00	2.613030e+01
2.210000e+00	2.608495e+01
2.211000e+00	2.603935e+01
2.212000e+00	2.599350e+01
2.213000e+00	2.594741e+01
2.214000e+00	2.590108e+01
2.215000e+00	2.585449e+01
2.216000e+00	2.580767e+01
2.217000e+00	2.576060e+01
2.218000e+00	2.571328e+01
2.219000e+00	2.566572e+01
2.220000e+00	2.561792e+01
2.221000e+00	2.556987e+01
2.222000e+00	2.552158e+01
2.223000e+00	2.547305e+01
2.224000e+00	2.542428e+01
2.225000e+00	2.537526e+01
2.226000e+00	2.532601e+01
2.227000e+00	2.527652e+01
2.228000e+00	2.522678e+01
2.229000e+00	2.517681e+01
2.230000e+00	2.512659e+01
2.231000e+00	2.507614e+01
2.232000e+00	2.502545e+01
2.233000e+00	2.497452e+01
2.234000e+00	2.492336e+01
2.235000e+00	2.487196e+01
2.236000e+00	2.482032e+01
2.237000e+00	2.476845e+01
2.238000e+00	2.471634e+01
2.239000e+00	2.466399e+01
2.240000e+00	2.461142e+01
2.241000e+00	2.455860e+01
2.242000e+00	2.450556e+01
2.243000e+00	2.445228e+01
2.244000e+00	2.439877e+01
2.245000e+00	2.434502e+01
2.246000e+00	2.429105e+01
2.247000e+00	2.423684e+01
2.248000e+00	2.418240e+01
2.249000e+00	2.412774e+01
2.250000e+00	2.407284e+01
2.251000e+00	2.401771e+01
2.252000e+00	2.396236e+01
2.253000e+00	2.390677e+01
2.254000e+00	2.385096e+01
2.255000e+00	2.379492e+01
2.256000e+00	2.373866e+01
2.257000e+00	2.368217e+01
2.258000e+00	2.362545e+01
2.259000e+00	2.356851e+01
2.260000e+00	2.351134e+01
2.261000e+00	2.345395e+01
2.262000e+00	2.339634e+01
2.263000e+00	2.333850e+01
2.264000e+00	2.328044e+01
2.265000e+00	2.322216e+01
2.266000e+00	2.316366e+01
2.267000e+00	2.310493e+01
2.268000e+00	2.304599e+01
2.269000e+00	2.298682e+01
2.270000e+00	2.292744e+01
2.271000e+00	2.286783e+01
2.272000e+00	2.280801e+01
2.273000e+00	2.274797e+01
2.274000e+00	2.268772e+01
2.275000e+00	2.262724e+01
2.276000e+00	2.256655e+01
2.277000e+00	2.250565e+01
2.278000e+00	2.244453e+01
2.279000e+00	2.238319e+01
2.280000e+00	2.232164e+01
2.281000e+00	2.225988e+01
2.282000e+00	2.219791e+01
2.283000e+00	2.213572e+01
2.284000e+00	2.207332e+01
2.285000e+00	2.201071e+01
2.286000e+00	2.194789e+01
2.287000e+00	2.188486e+01
2.288000e+00	2.182162e+01
2.289000e+00	2.175817e+01
2.290000e+00	2.169451e+01
2.291000e+00	2.163065e+01
2.292000e+00	2.156658e+01
2.293000e+00	2.150230e+01
2.294000e+00	2.143781e+01
2.295000e+00	2.137312e+01
2.296000e+00	2.130823e+01
2.297000e+00	2.124313e+01
2.298000e+00	2.117783e+01
2.299000e+00	2.111232e+01
2.300000e+00	2.104661e+01
2.301000e+00	2.098070e+01
2.302000e+00	2.091459e+01
2.303000e+00	2.084828e+01
2.304000e+00	2.078177e+01
2.305000e+00	2.071506e+01
2.306000e+00	2.064815e+01
2.307000e+00	2.058104e+01
2.308000e+00	2.051374e+01
2.309000e+00	2.044623e+01
2.310000e+00	2.037854e+01
2.311000e+00	2.031064e+01
2.312000e+00	2.024255e+01
2.313000e+00	2.017427e+01
2.314000e+00	2.010579e+01
2.315000e+00	2.003712e+01
2.316000e+00	1.996826e+01
2.317000e+00	1.989920e+01
2.318000e+00	1.982996e+01
2.319000e+00	1.976052e+01
2.320000e+00	1.969089e+01
2.321000e+00	1.962108e+01
2.322000e+00	1.955107e+01
2.323000e+00	1.948088e+01
2.324000e+00	1.941050e+01
2.325000e+00	1.933993e+01
2.326000e+00	1.926918e+01
2.327000e+00	1.919824e+01
2.328000e+00	1.912712e+01
2.329000e+00	1.905581e+01
2.330000e+00	1.898432e+01
2.331000e+00	1.891265e+01
2.332000e+00	1.884079e+01
2.333000e+00	1.876876e+01
2.334000e+00	1.869654e+01
2.335000e+00	1.862414e+01
2.336000e+00	1.855157e+01
2.337000e+00	1.847881e+01
2.338000e+00	1.840588e+01
2.339000e+00	1.833276e+01
2.340000e+00	1.825948e+01
2.341000e+00	1.818601e+01
2.342000e+00	1.811237e+01
2.343000e+00	1.803856e+01
2.344000e+00	1.796457e+01
2.345000e+00	1.789041e+01
2.346000e+00	1.781607e+01
2.347000e+00	1.774157e+01
2.348000e+00	1.766689e+01
2.349000e+00	1.759204e+01
2.350000e+00	1.751703e+01
2.351000e+00	1.744184e+01
2.352000e+00	1.736648e+01
2.353000e+00	1.729096e+01
2.354000e+00	1.721527e+01
2.355000e+00	1.713941e+01
2.356000e+00	1.706339e+01
2.357000e+00	1.698721e+01
2.358000e+00	1.691086e+01
2.359000e+00	1.683434e+01
2.360000e+00	1.675766e+01
2.361000e+00	1.668083e+01
2.362000e+00	1.660383e+01
2.363000e+00	1.652666e+01
2.364000e+00	1.644934e+01
2.365000e+00	1.637186e+01
2.366000e+00	1.629423e+01
2.367000e+00	1.621643e+01
2.368000e+00	1.613848e+01
2.369000e+00	1.606037e+01
2.370000e+00	1.598210e+01
2.371000e+00	1.590369e+01
2.372000e+00	1.582511e+01
2.373000e+00	1.574639e+01
2.374000e+00	1.566751e+01
2.375000e+00	1.558848e+01
2.376000e+00	1.550930e+01
2.377000e+00	1.542997e+01
2.378000e+00	1.535048e+01
2.379000e+00	1.527085e+01
2.380000e+00	1.519108e+01
2.381000e+00	1.511115e+01
2.382000e+00	1.503108e+01
2.383000e+00	1.495086e+01
2.384000e+00	1.487050e+01
2.385000e+00	1.478999e+01
2.386000e+00	1.470934e+01
2.387000e+00	1.462855e+01
2.388000e+00	1.454762e+01
2.389000e+00	1.446654e+01
2.390000e+00	1.438533e+01
2.391000e+00	1.430397e+01
2.392000e+00	1.422248e+01
2.393000e+00	1.414084e+01
2.394000e+00	1.405907e+01
2.395000e+00	1.397717e+01
2.396000e+00	1.389513e+01
2.397000e+00	1.381295e+01
2.398000e+00	1.373064e+01
2.399000e+00	1.364820e+01
2.400000e+00	1.356562e+01
2.401000e+00	1.348291e+01
2.402000e+00	1.340007e+01
2.403000e+00	1.331710e+01
2.404000e+00	1.323400e+01
2.405000e+00	1.315077e+01
2.406000e+00	1.306742e+01
2.407000e+00	1.298393e+01
2.408000e+00	1.290033e+01
2.409000e+00	1.281659e+01
2.410000e+00	1.273273e+01
2.411000e+00	1.264875e+01
2.412000e+00	1.256464e+01
2.413000e+00	1.248042e+01
2.414000e+00	1.239607e+01
2.415000e+00	1.231160e+01
2.416000e+00	1.222701e+01
2.417000e+00	1.214230e+01
2.418000e+00	1.205747e+01
2.419000e+00	1.197252e+01
2.420000e+00	1.188746e+01
2.421000e+00	1.180229e+01
2.422000e+00	1.171700e+01
2.423000e+00	1.163159e+01
2.424000e+00	1.154607e+01
2.425000e+00	1.146044e+01
2.426000e+00	1.137470e+01
2.427000e+00	1.128884e+01
2.428000e+00	1.120288e+01
2.429000e+00	1.111680e+01
2.430000e+00	1.103062e+01
2.431000e+00	1.094433e+01
2.432000e+00	1.085794e+01
2.433000e+00	1.077144e+01
2.434000e+00	1.068483e+01
2.435000e+00	1.059812e+01
2.436000e+00	1.051130e+01
2.437000e+00	1.042439e+01
2.438000e+00	1.033737e+01
2.439000e+00	1.025025e+01
2.440000e+00	1.016303e+01
2.441000e+00	1.007571e+01
2.442000e+00	9.988297e+00
2.443000e+00	9.900783e+00
2.444000e+00	9.813172e+00
2.445000e+00	9.725466e+00
2.446000e+00	9.637665e+00
2.447000e+00	9.549770e+00
2.448000e+00	9.461781e+00
2.449000e+00	9.373700e+00
2.450000e+00	9.285528e+00
2.451000e+00	9.197265e+00
2.452000e+00	9.108912e+00
2.453000e+00	9.020470e+00
2.454000e+00	8.931940e+00
2.455000e+00	8.843323e+00
2.456000e+00	8.754619e+00
2.457000e+00	8.665830e+00
2.458000e+00	8.576957e+00
2.459000e+00	8.487999e+00
2.460000e+00	8.398959e+00
2.461000e+00	8.309836e+00
2.462000e+00	8.220632e+00
2.463000e+00	8.131348e+00
2.464000e+00	8.041985e+00
2.465000e+00	7.952543e+00
2.466000e+00	7.863023e+00
2.467000e+00	7.773426e+00
2.468000e+00	7.683753e+00
2.469000e+00	7.594006e+00
2.470000e+00	7.504183e+00
2.471000e+00	7.414288e+00
2.472000e+00	7.324320e+00
2.473000e+00	7.234280e+00
2.474000e+00	7.144170e+00
2.475000e+00	7.053990e+00
2.476000e+00	6.963740e+00
2.477000e+00	6.873423e+00
2.478000e+00	6.783038e+00
2.479000e+00	6.692588e+00
2.480000e+00	6.602071e+00
2.481000e+00	6.511490e+00
2.482000e+00	6.420845e+00
2.483000e+00	6.330138e+00
2.484000e+00	6.239368e+00
2.485000e+00	6.148537e+00
2.486000e+00	6.057647e+00
2.487000e+00	5.966697e+00
2.488000e+00	5.875688e+00
2.489000e+00	5.784622e+00
2.490000e+00	5.693499e+00
2.491000e+00	5.602321e+00
2.492000e+00	5.511088e+00
2.493000e+00	5.419800e+00
2.494000e+00	5.328460e+00
2.495000e+00	5.237068e+00
2.496000e+00	5.145624e+00
2.497000e+00	5.054130e+00
2.498000e+00	4.962586e+00
2.499000e+00	4.870994e+00
2.500000e+00	4.779354e+00
2.501000e+00	4.687667e+00
2.502000e+00	4.595935e+00
2.503000e+00	4.504157e+00
2.504000e+00	4.412335e+00
2.505000e+00	4.320470e+00
2.506000e+00	4.228563e+00
2.507000e+00	4.136614e+00
2.508000e+00	4.044625e+00
2.509000e+00	3.952596e+00
2.510000e+00	3.860528e+00
2.511000e+00	3.768422e+00
2.512000e+00	3.676280e+00
2.513000e+00	3.584101e+00
2.514000e+00	3.491888e+00
2.515000e+00	3.399640e+00
2.516000e+00	3.307359e+00
2.517000e+00	3.215045e+00
2.518000e+00	3.122700e+00
2.519000e+00	3.030324e+00
2.520000e+00	2.937919e+00
2.521000e+00	2.845485e+00
2.522000e+00	2.753023e+00
2.523000e+00	2.660534e+00
2.524000e+00	2.568019e+00
2.525000e+00	2.475478e+00
2.526000e+00	2.382914e+00
2.527000e+00	2.290326e+00
2.528000e+00	2.197715e+00
2.529000e+00	2.105083e+00
2.530000e+00	2.012431e+00
2.531000e+00	1.919758e+00
2.532000e+00	1.827067e+00
2.533000e+00	1.734358e+00
2.534000e+00	1.641632e+00
2.535000e+00	1.548890e+00
2.536000e+00	1.456133e+00
2.537000e+00	1.363361e+00
2.538000e+00	1.270576e+00
2.539000e+00	1.177779e+00
2.540000e+00	1.084970e+00
2.541000e+00	9.921500e-01
2.542000e+00	8.993206e-01
2.543000e+00	8.064824e-01
2.544000e+00	7.136363e-01
2.545000e+00	6.207832e-01
2.546000e+00	5.279241e-01
2.547000e+00	4.350597e-01
2.548000e+00	3.421911e-01
2.549000e+00	2.493191e-01
2.550000e+00	1.564447e-01
2.551000e+00	6.356871e-02
2.552000e+00	-2.930787e-02
2.553000e+00	-1.221842e-01
2.554000e+00	-2.150593e-01
2.555000e+00	-3.079322e-01
2.556000e+00	-4.008022e-01
2.557000e+00	-4.936683e-01
2.558000e+00	-5.865294e-01
2.559000e+00	-6.793849e-01
2.560000e+00	-7.722337e-01
2.561000e+00	-8.650749e-01
2.562000e+00	-9.579076e-01
2.563000e+00	-1.050731e+00
2.564000e+00	-1.143544e+00
2.565000e+00	-1.236346e+00
2.566000e+00	-1.329135e+00
2.567000e+00	-1.421912e+00
2.568000e+00	-1.514675e+00
2.569000e+00	-1.607423e+00
2.570000e+00	-1.700155e+00
2.571000e+00	-1.792870e+00
2.572000e+00	-1.885568e+00
2.573000e+00	-1.978247e+00
2.574000e+00	-2.070907e+00
2.575000e+00	-2.163547e+00
2.576000e+00	-2.256166e+00
2.577000e+00	-2.348762e+00
2.578000e+00	-2.441335e+00
2.579000e+00	-2.533885e+00
2.580000e+00	-2.626409e+00
2.581000e+00	-2.718908e+00
2.582000e+00	-2.811380e+00
2.583000e+00	-2.903825e+00
2.584000e+00	-2.996241e+00
2.585000e+00	-3.088628e+00
2.586000e+00	-3.180984e+00
2.587000e+00	-3.273309e+00
2.588000e+00	-3.365602e+00
2.589000e+00	-3.457863e+00
2.590000e+00	-3.550089e+00
2.591000e+00	-3.642281e+00
2.592000e+00	-3.734436e+00
2.593000e+00	-3.826556e+00
2.594000e+00	-3.918637e+00
2.595000e+00	-4.010681e+00
2.596000e+00	-4.102685e+00
2.597000e+00	-4.194649e+00
2.598000e+00	-4.286572e+00
2.599000e+00	-4.378452e+00
2.600000e+00	-4.470290e+00
2.601000e+00	-4.562084e+00
2.602000e+00	-4.653834e+00
2.603000e+00	-4.745537e+00
2.604000e+00	-4.837195e+00
2.605000e+00	-4.928805e+00
2.606000e+00	-5.020366e+00
2.607000e+00	-5.111879e+00
2.608000e+00	-5.203341e+00
2.609000e+00	-5.294753e+00
2.610000e+00	-5.386112e+00
2.611000e+00	-5.477419e+00
2.612000e+00	-5.568673e+00
2.613000e+00	-5.659871e+00
2.614000e+00	-5.751015e+00
2.615000e+00	-5.842102e+00
2.616000e+00	-5.933131e+00
2.617000e+00	-6.024103e+00
2.618000e+00	-6.115016e+00
2.619000e+00	-6.205869e+00
2.620000e+00	-6.296661e+00
2.621000e+00	-6.387392e+00
2.622000e+00	-6.478060e+00
2.623000e+00	-6.568664e+00
2.624000e+00	-6.659205e+00
2.625000e+00	-6.749680e+00
2.626000e+00	-6.840089e+00
2.627000e+00	-6.930431e+00
2.628000e+00	-7.020706e+00
2.629000e+00	-7.110912e+00
2.630000e+00	-7.201048e+00
2.631000e+00	-7.291114e+00
2.632000e+00	-7.381108e+00
2.633000e+00	-7.471031e+00
2.634000e+00	-7.560880e+00
2.635000e+00	-7.650655e+00
2.636000e+00	-7.740356e+00
2.637000e+00	-7.829981e+00
2.638000e+00	-7.919529e+00
2.639000e+00	-8.009000e+00
2.640000e+00	-8.098393e+00
2.641000e+00	-8.187706e+00
2.642000e+00	-8.276939e+00
2.643000e+00	-8.366092e+00
2.644000e+00	-8.455163e+00
2.645000e+00	-8.544151e+00
2.646000e+00	-8.633056e+00
2.647000e+00	-8.721876e+00
2.648000e+00	-8.810611e+00
2.649000e+00	-8.899260e+00
2.650000e+00	-8.987823e+00
2.651000e+00	-9.076297e+00
2.652000e+00	-9.164683e+00
2.653000e+00	-9.252979e+00
2.654000e+00	-9.341185e+00
2.655000e+00	-9.429300e+00
2.656000e+00	-9.517322e+00
2.657000e+00	-9.605252e+00
2.658000e+00	-9.693088e+00
2.659000e+00	-9.780830e+00
2.660000e+00	-9.868476e+00
2.661000e+00	-9.956025e+00
2.662000e+00	-1.004348e+01
2.663000e+00	-1.013083e+01
2.664000e+00	-1.021809e+01
2.665000e+00	-1.030524e+01
2.666000e+00	-1.039230e+01
2.667000e+00	-1.047925e+01
2.668000e+00	-1.056611e+01
2.669000e+00	-1.065286e+01
2.670000e+00	-1.073950e+01
2.671000e+00	-1.082604e+01
2.672000e+00	-1.091248e+01
2.673000e+00	-1.099880e+01
2.674000e+00	-1.108503e+01
2.675000e+00	-1.117114e+01
2.676000e+00	-1.125714e+01
2.677000e+00	-1.134304e+01
2.678000e+00	-1.142882e+01
2.679000e+00	-1.151449e+01
2.680000e+00	-1.160006e+01
2.681000e+00	-1.168550e+01
2.682000e+00	-1.177084e+01
2.683000e+00	-1.185606e+01
2.684000e+00	-1.194116e+01
2.685000e+00	-1.202615e+01
2.686000e+00	-1.211102e+01
2.687000e+00	-1.219577e+01
2.688000e+00	-1.228041e+01
2.689000e+00	-1.236492e+01
2.690000e+00	-1.244931e+01
2.691000e+00	-1.253359e+01
2.692000e+00	-1.261774e+01
2.693000e+00	-1.270177e+01
2.694000e+00	-1.278567e+01
2.695000e+00	-1.286945e+01
2.696000e+00	-1.295311e+01
2.697000e+00	-1.303664e+01
2.698000e+00	-1.312004e+01
2.699000e+00	-1.320331e+01
2.700000e+00	-1.328646e+01
2.701000e+00	-1.336948e+01
2.702000e+00	-1.345237e+01
2.703000e+00	-1.353512e+01
2.704000e+00	-1.361775e+01
2.705000e+00	-1.370024e+01
2.706000e+00	-1.378260e+01
2.707000e+00	-1.386483e+01
2.708000e+00	-1.394692e+01
2.709000e+00	-1.402888e+01
2.710000e+00	-1.411070e+01
2.711000e+00	-1.419238e+01
2.712000e+00	-1.427392e+01
2.713000e+00	-1.435533e+01
2.714000e+00	-1.443660e+01
2.715000e+00	-1.451773e+01
2.716000e+00	-1.459871e+01
2.717000e+00	-1.467956e+01
2.718000e+00	-1.476026e+01
2.719000e+00	-1.484082e+01
2.720000e+00	-1.492123e+01
2.721000e+00	-1.500151e+01
2.722000e+00	-1.508163e+01
2.723000e+00	-1.516161e+01
2.724000e+00	-1.524144e+01
2.725000e+00	-1.532113e+01
2.726000e+00	-1.540066e+01
2.727000e+00	-1.548005e+01
2.728000e+00	-1.555929e+01
2.729000e+00	-1.563837e+01
2.730000e+00	-1.571731e+01
2.731000e+00	-1.579609e+01
2.732000e+00	-1.587472e+01
2.733000e+00	-1.595319e+01
2.734000e+00	-1.603152e+01
2.735000e+00	-1.610968e+01
2.736000e+00	-1.618769e+01
2.737000e+00	-1.626555e+01
2.738000e+00	-1.634324e+01
2.739000e+00	-1.642078e+01
2.740000e+00	-1.649816e+01
2.741000e+00	-1.657538e+01
2.742000e+00	-1.665244e+01
2.743000e+00	-1.672934e+01
2.744000e+00	-1.680607e+01
2.745000e+00	-1.688265e+01
2.746000e+00	-1.695906e+01
2.747000e+00	-1.703531e+01
2.748000e+00	-1.711139e+01
2.749000e+00	-1.718731e+01
2.750000e+00	-1.726306e+01
2.751000e+00	-1.733864e+01
2.752000e+00	-1.741406e+01
2.753000e+00	-1.748931e+01
2.754000e+00	-1.756439e+01
2.755000e+00	-1.763930e+01
2.756000e+00	-1.771404e+01
2.757000e+00	-1.778861e+01
2.758000e+00	-1.786301e+01
2.759000e+00	-1.793723e+01
2.760000e+00	-1.801128e+01
2.761000e+00	-1.808516e+01
2.762000e+00	-1.815887e+01
2.763000e+00	-1.823240e+01
2.764000e+00	-1.830575e+01
2.765000e+00	-1.837893e+01
2.766000e+00	-1.845193e+01
2.767000e+00	-1.852475e+01
2.768000e+00	-1.859739e+01
2.769000e+00	-1.866985e+01
2.770000e+00	-1.874214e+01
2.771000e+00	-1.881424e+01
2.772000e+00	-1.888616e+01
2.773000e+00	-1.895790e+01
2.774000e+00	-1.902946e+01
2.775000e+00	-1.910084e+01
2.776000e+00	-1.917203e+01
2.777000e+00	-1.924303e+01
2.778000e+00	-1.931386e+01
2.779000e+00	-1.938449e+01
2.780000e+00	-1.945494e+01
2.781000e+00	-1.952520e+01
2.782000e+00	-1.959528e+01
2.783000e+00	-1.966516e+01
2.784000e+00	-1.973486e+01
2.785000e+00	-1.980436e+01
2.786000e+00	-1.987368e+01
2.787000e+00	-1.994281e+01
2.788000e+00	-2.001174e+01
2.789000e+00	-2.008048e+01
2.790000e+00	-2.014903e+01
2.791000e+00	-2.021739e+01
2.792000e+00	-2.028555e+01
2.793000e+00	-2.035351e+01
2.794000e+00	-2.042128e+01
2.795000e+00	-2.048886e+01
